年,罪種00,罪種01,罪種02,年齢層,検挙人員
2014,粗暴犯,暴行,,18歳,183
2014,粗暴犯,傷害,傷害致死,18歳,2
2014,粗暴犯,脅迫,,18歳,40
2014,粗暴犯,恐喝,,18歳,100
2014,窃盗犯,侵入盗,,18歳,190
2014,窃盗犯,乗り物盗,,18歳,739
2014,窃盗犯,非侵入盗,,18歳,1594
2014,知能犯,詐欺,,18歳,188
2014,知能犯,横領,横領,18歳,6
2014,知能犯,横領,業務上横領,18歳,1
2014,知能犯,偽造,通貨偽造,18歳,2
2014,知能犯,偽造,文書偽造,18歳,23
2014,知能犯,偽造,支払用カード偽造,18歳,0
2014,知能犯,偽造,有価証券偽造,18歳,2
2014,知能犯,偽造,印章偽造,18歳,1
2014,知能犯,汚職,賄賂,18歳,0
2014,知能犯,あっせん利得処罰法,,18歳,0
2014,知能犯,背任,,18歳,0
2014,風俗犯,賭博,普通賭博,18歳,3
2014,風俗犯,賭博,常習賭博,18歳,1
2014,風俗犯,賭博,賭博開張等,18歳,0
2014,風俗犯,わいせつ,強制わいせつ,18歳,55
2014,風俗犯,わいせつ,公然わいせつ,18歳,16
2014,その他の刑法犯,占有離脱物横領,,18歳,1122
2014,その他の刑法犯,公務執行妨害,,18歳,28
2014,その他の刑法犯,住居侵入,,18歳,198
2014,その他の刑法犯,逮捕監禁,,18歳,15
2014,その他の刑法犯,略取誘拐・人身売買,,18歳,5
2014,その他の刑法犯,盗品等,,18歳,56
2014,その他の刑法犯,器物損壊等,,18歳,68
2014,粗暴犯,傷害,その他,18歳,493
2014,知能犯,汚職,その他,18歳,0
2014,風俗犯,わいせつ,その他,18歳,8
2014,その他の刑法犯,その他,,18歳,46
2014,凶悪犯,殺人,殺人,19歳,19
2014,凶悪犯,殺人,嬰児殺,19歳,1
2014,凶悪犯,殺人,殺人予備,19歳,0
2014,凶悪犯,殺人,自殺関与,19歳,0
2014,凶悪犯,強盗,強盗殺人,19歳,1
2014,凶悪犯,強盗,強盗傷人,19歳,55
2014,凶悪犯,強盗,強盗強姦,19歳,1
2014,凶悪犯,強盗,強盗・準強盗,19歳,46
2014,凶悪犯,放火,,19歳,11
2014,凶悪犯,強姦,,19歳,32
2014,粗暴犯,凶器準備集合,,19歳,6
2014,粗暴犯,暴行,,19歳,186
2014,粗暴犯,傷害,傷害致死,19歳,2
2014,粗暴犯,脅迫,,19歳,51
2014,粗暴犯,恐喝,,19歳,100
2014,窃盗犯,侵入盗,,19歳,232
2014,窃盗犯,乗り物盗,,19歳,680
2014,窃盗犯,非侵入盗,,19歳,1435
2014,知能犯,詐欺,,19歳,247
2014,知能犯,横領,横領,19歳,5
2014,知能犯,横領,業務上横領,19歳,2
2014,知能犯,偽造,通貨偽造,19歳,0
2014,知能犯,偽造,文書偽造,19歳,7
2014,知能犯,偽造,支払用カード偽造,19歳,1
2014,知能犯,偽造,有価証券偽造,19歳,0
2014,知能犯,偽造,印章偽造,19歳,2
2014,知能犯,汚職,賄賂,19歳,0
2014,知能犯,あっせん利得処罰法,,19歳,0
2014,知能犯,背任,,19歳,0
2014,風俗犯,賭博,普通賭博,19歳,2
2014,風俗犯,賭博,常習賭博,19歳,1
2014,風俗犯,賭博,賭博開張等,19歳,0
2014,風俗犯,わいせつ,強制わいせつ,19歳,46
2014,風俗犯,わいせつ,公然わいせつ,19歳,18
2014,その他の刑法犯,占有離脱物横領,,19歳,1309
2014,その他の刑法犯,公務執行妨害,,19歳,34
2014,その他の刑法犯,住居侵入,,19歳,123
2014,その他の刑法犯,逮捕監禁,,19歳,22
2014,その他の刑法犯,略取誘拐・人身売買,,19歳,3
2014,その他の刑法犯,盗品等,,19歳,62
2014,その他の刑法犯,器物損壊等,,19歳,80
2014,粗暴犯,傷害,その他,19歳,492
2014,知能犯,汚職,その他,19歳,0
2014,風俗犯,わいせつ,その他,19歳,14
2014,その他の刑法犯,その他,,19歳,35
2014,凶悪犯,殺人,殺人,20~24歳,65
2014,凶悪犯,殺人,嬰児殺,20~24歳,3
2014,凶悪犯,殺人,殺人予備,20~24歳,2
2014,凶悪犯,殺人,自殺関与,20~24歳,2
2014,凶悪犯,強盗,強盗殺人,20~24歳,4
2014,凶悪犯,強盗,強盗傷人,20~24歳,169
2014,凶悪犯,強盗,強盗強姦,20~24歳,10
2014,凶悪犯,強盗,強盗・準強盗,20~24歳,163
2014,凶悪犯,放火,,20~24歳,41
2014,凶悪犯,強姦,,20~24歳,174
2014,粗暴犯,凶器準備集合,,20~24歳,6
2014,粗暴犯,暴行,,20~24歳,1763
2014,粗暴犯,傷害,傷害致死,20~24歳,11
2014,粗暴犯,脅迫,,20~24歳,216
2014,粗暴犯,恐喝,,20~24歳,319
2014,窃盗犯,侵入盗,,20~24歳,1312
2014,窃盗犯,乗り物盗,,20~24歳,1999
2014,窃盗犯,非侵入盗,,20~24歳,6687
2014,知能犯,詐欺,,20~24歳,1345
2014,知能犯,横領,横領,20~24歳,40
2014,知能犯,横領,業務上横領,20~24歳,17
2014,知能犯,偽造,通貨偽造,20~24歳,2
2014,知能犯,偽造,文書偽造,20~24歳,99
2014,知能犯,偽造,支払用カード偽造,20~24歳,1
2014,知能犯,偽造,有価証券偽造,20~24歳,5
2014,知能犯,偽造,印章偽造,20~24歳,6
2014,知能犯,汚職,賄賂,20~24歳,0
2014,知能犯,あっせん利得処罰法,,20~24歳,0
2014,知能犯,背任,,20~24歳,0
2014,風俗犯,賭博,普通賭博,20~24歳,48
2014,風俗犯,賭博,常習賭博,20~24歳,18
2014,風俗犯,賭博,賭博開張等,20~24歳,5
2014,風俗犯,わいせつ,強制わいせつ,20~24歳,309
2014,風俗犯,わいせつ,公然わいせつ,20~24歳,130
2014,その他の刑法犯,占有離脱物横領,,20~24歳,4139
2014,その他の刑法犯,公務執行妨害,,20~24歳,205
2014,その他の刑法犯,住居侵入,,20~24歳,465
2014,その他の刑法犯,逮捕監禁,,20~24歳,66
2014,その他の刑法犯,略取誘拐・人身売買,,20~24歳,16
2014,その他の刑法犯,盗品等,,20~24歳,141
2014,その他の刑法犯,器物損壊等,,20~24歳,477
2014,粗暴犯,傷害,その他,20~24歳,2243
2014,知能犯,汚職,その他,20~24歳,0
2014,風俗犯,わいせつ,その他,20~24歳,85
2014,その他の刑法犯,その他,,20~24歳,214
2014,凶悪犯,殺人,殺人,25~29歳,81
2014,凶悪犯,殺人,嬰児殺,25~29歳,4
2014,凶悪犯,殺人,殺人予備,25~29歳,4
2014,凶悪犯,殺人,自殺関与,25~29歳,0
2014,凶悪犯,強盗,強盗殺人,25~29歳,6
2014,凶悪犯,強盗,強盗傷人,25~29歳,103
2014,凶悪犯,強盗,強盗強姦,25~29歳,5
2014,凶悪犯,強盗,強盗・準強盗,25~29歳,120
2014,凶悪犯,放火,,25~29歳,47
2014,凶悪犯,強姦,,25~29歳,141
2014,粗暴犯,凶器準備集合,,25~29歳,2
2014,粗暴犯,暴行,,25~29歳,1985
2014,粗暴犯,傷害,傷害致死,25~29歳,14
2014,粗暴犯,脅迫,,25~29歳,234
2014,粗暴犯,恐喝,,25~29歳,210
2014,窃盗犯,侵入盗,,25~29歳,982
2014,窃盗犯,乗り物盗,,25~29歳,950
2014,窃盗犯,非侵入盗,,25~29歳,5417
2014,知能犯,詐欺,,25~29歳,1155
2014,知能犯,横領,横領,25~29歳,38
2014,知能犯,横領,業務上横領,25~29歳,76
2014,知能犯,偽造,通貨偽造,25~29歳,4
2014,知能犯,偽造,文書偽造,25~29歳,138
2014,知能犯,偽造,支払用カード偽造,25~29歳,3
2014,知能犯,偽造,有価証券偽造,25~29歳,2
2014,知能犯,偽造,印章偽造,25~29歳,0
2014,知能犯,汚職,賄賂,25~29歳,0
2014,知能犯,あっせん利得処罰法,,25~29歳,0
2014,知能犯,背任,,25~29歳,0
2014,風俗犯,賭博,普通賭博,25~29歳,63
2014,風俗犯,賭博,常習賭博,25~29歳,27
2014,風俗犯,賭博,賭博開張等,25~29歳,11
2014,風俗犯,わいせつ,強制わいせつ,25~29歳,345
2014,風俗犯,わいせつ,公然わいせつ,25~29歳,145
2014,その他の刑法犯,占有離脱物横領,,25~29歳,2055
2014,その他の刑法犯,公務執行妨害,,25~29歳,214
2014,その他の刑法犯,住居侵入,,25~29歳,422
2014,その他の刑法犯,逮捕監禁,,25~29歳,73
2014,その他の刑法犯,略取誘拐・人身売買,,25~29歳,18
2014,その他の刑法犯,盗品等,,25~29歳,75
2014,その他の刑法犯,器物損壊等,,25~29歳,542
2014,粗暴犯,傷害,その他,25~29歳,2087
2014,知能犯,汚職,その他,25~29歳,0
2014,風俗犯,わいせつ,その他,25~29歳,66
2014,その他の刑法犯,その他,,25~29歳,195
2014,凶悪犯,殺人,殺人,30代,182
2014,凶悪犯,殺人,嬰児殺,30代,1
2014,凶悪犯,殺人,殺人予備,30代,8
2014,凶悪犯,殺人,自殺関与,30代,3
2014,凶悪犯,強盗,強盗殺人,30代,5
2014,凶悪犯,強盗,強盗傷人,30代,174
2014,凶悪犯,強盗,強盗強姦,30代,9
2014,凶悪犯,強盗,強盗・準強盗,30代,181
2014,凶悪犯,放火,,30代,107
2014,凶悪犯,強姦,,30代,229
2014,粗暴犯,凶器準備集合,,30代,3
2014,粗暴犯,暴行,,30代,4988
2014,粗暴犯,傷害,傷害致死,30代,29
2014,粗暴犯,脅迫,,30代,503
2014,粗暴犯,恐喝,,30代,414
2014,窃盗犯,侵入盗,,30代,1623
2014,窃盗犯,乗り物盗,,30代,1193
2014,窃盗犯,非侵入盗,,30代,11135
2014,知能犯,詐欺,,30代,2186
2014,知能犯,横領,横領,30代,89
2014,知能犯,横領,業務上横領,30代,191
2014,知能犯,偽造,通貨偽造,30代,6
2014,知能犯,偽造,文書偽造,30代,262
2014,知能犯,偽造,支払用カード偽造,30代,3
2014,知能犯,偽造,有価証券偽造,30代,2
2014,知能犯,偽造,印章偽造,30代,2
2014,知能犯,汚職,賄賂,30代,7
2014,知能犯,あっせん利得処罰法,,30代,0
2014,知能犯,背任,,30代,6
2014,風俗犯,賭博,普通賭博,30代,133
2014,風俗犯,賭博,常習賭博,30代,44
2014,風俗犯,賭博,賭博開張等,30代,51
2014,風俗犯,わいせつ,強制わいせつ,30代,624
2014,風俗犯,わいせつ,公然わいせつ,30代,339
2014,その他の刑法犯,占有離脱物横領,,30代,2547
2014,その他の刑法犯,公務執行妨害,,30代,530
2014,その他の刑法犯,住居侵入,,30代,753
2014,その他の刑法犯,逮捕監禁,,30代,85
2014,その他の刑法犯,略取誘拐・人身売買,,30代,37
2014,その他の刑法犯,盗品等,,30代,94
2014,その他の刑法犯,器物損壊等,,30代,1114
2014,粗暴犯,傷害,その他,30代,4922
2014,知能犯,汚職,その他,30代,0
2014,風俗犯,わいせつ,その他,30代,191
2014,その他の刑法犯,その他,,30代,520
2014,凶悪犯,殺人,殺人,40代,179
2014,凶悪犯,殺人,嬰児殺,40代,1
2014,凶悪犯,殺人,殺人予備,40代,2
2014,凶悪犯,殺人,自殺関与,40代,7
2014,凶悪犯,強盗,強盗殺人,40代,5
2014,凶悪犯,強盗,強盗傷人,40代,135
2014,凶悪犯,強盗,強盗強姦,40代,1
2014,凶悪犯,強盗,強盗・準強盗,40代,172
2014,凶悪犯,放火,,40代,129
2014,凶悪犯,強姦,,40代,145
2014,粗暴犯,凶器準備集合,,40代,0
2014,粗暴犯,暴行,,40代,5625
2014,粗暴犯,傷害,傷害致死,40代,23
2014,粗暴犯,脅迫,,40代,625
2014,粗暴犯,恐喝,,40代,416
2014,窃盗犯,侵入盗,,40代,1323
2014,窃盗犯,乗り物盗,,40代,923
2014,窃盗犯,非侵入盗,,40代,12980
2014,知能犯,詐欺,,40代,2033
2014,知能犯,横領,横領,40代,92
2014,知能犯,横領,業務上横領,40代,181
2014,知能犯,偽造,通貨偽造,40代,11
2014,知能犯,偽造,文書偽造,40代,275
2014,知能犯,偽造,支払用カード偽造,40代,4
2014,知能犯,偽造,有価証券偽造,40代,9
2014,知能犯,偽造,印章偽造,40代,2
2014,知能犯,汚職,賄賂,40代,12
2014,知能犯,あっせん利得処罰法,,40代,0
2014,知能犯,背任,,40代,15
2014,風俗犯,賭博,普通賭博,40代,95
2014,風俗犯,賭博,常習賭博,40代,42
2014,風俗犯,賭博,賭博開張等,40代,25
2014,風俗犯,わいせつ,強制わいせつ,40代,467
2014,風俗犯,わいせつ,公然わいせつ,40代,402
2014,その他の刑法犯,占有離脱物横領,,40代,2299
2014,その他の刑法犯,公務執行妨害,,40代,555
2014,その他の刑法犯,住居侵入,,40代,658
2014,その他の刑法犯,逮捕監禁,,40代,53
2014,その他の刑法犯,略取誘拐・人身売買,,40代,34
2014,その他の刑法犯,盗品等,,40代,97
2014,その他の刑法犯,器物損壊等,,40代,1081
2014,粗暴犯,傷害,その他,40代,4632
2014,知能犯,汚職,その他,40代,3
2014,風俗犯,わいせつ,その他,40代,228
2014,その他の刑法犯,その他,,40代,547
2014,凶悪犯,殺人,殺人,50代,104
2014,凶悪犯,殺人,嬰児殺,50代,0
2014,凶悪犯,殺人,殺人予備,50代,2
2014,凶悪犯,殺人,自殺関与,50代,3
2014,凶悪犯,強盗,強盗殺人,50代,1
2014,凶悪犯,強盗,強盗傷人,50代,57
2014,凶悪犯,強盗,強盗強姦,50代,1
2014,凶悪犯,強盗,強盗・準強盗,50代,97
2014,凶悪犯,放火,,50代,96
2014,凶悪犯,強姦,,50代,52
2014,粗暴犯,凶器準備集合,,50代,0
2014,粗暴犯,暴行,,50代,3460
2014,粗暴犯,傷害,傷害致死,50代,16
2014,粗暴犯,脅迫,,50代,369
2014,粗暴犯,恐喝,,50代,198
2014,窃盗犯,侵入盗,,50代,834
2014,窃盗犯,乗り物盗,,50代,654
2014,窃盗犯,非侵入盗,,50代,11928
2014,知能犯,詐欺,,50代,1432
2014,知能犯,横領,横領,50代,57
2014,知能犯,横領,業務上横領,50代,154
2014,知能犯,偽造,通貨偽造,50代,3
2014,知能犯,偽造,文書偽造,50代,212
2014,知能犯,偽造,支払用カード偽造,50代,1
2014,知能犯,偽造,有価証券偽造,50代,6
2014,知能犯,偽造,印章偽造,50代,1
2014,知能犯,汚職,賄賂,50代,18
2014,知能犯,あっせん利得処罰法,,50代,0
2014,知能犯,背任,,50代,10
2014,風俗犯,賭博,普通賭博,50代,45
2014,風俗犯,賭博,常習賭博,50代,17
2014,風俗犯,賭博,賭博開張等,50代,12
2014,風俗犯,わいせつ,強制わいせつ,50代,228
2014,風俗犯,わいせつ,公然わいせつ,50代,244
2014,その他の刑法犯,占有離脱物横領,,50代,2104
2014,その他の刑法犯,公務執行妨害,,50代,295
2014,その他の刑法犯,住居侵入,,50代,374
2014,その他の刑法犯,逮捕監禁,,50代,17
2014,その他の刑法犯,略取誘拐・人身売買,,50代,10
2014,その他の刑法犯,盗品等,,50代,92
2014,その他の刑法犯,器物損壊等,,50代,696
2014,粗暴犯,傷害,その他,50代,2321
2014,知能犯,汚職,その他,50代,4
2014,風俗犯,わいせつ,その他,50代,117
2014,その他の刑法犯,その他,,50代,443
2014,凶悪犯,殺人,殺人,60~64歳,62
2014,凶悪犯,殺人,嬰児殺,60~64歳,0
2014,凶悪犯,殺人,殺人予備,60~64歳,4
2014,凶悪犯,殺人,自殺関与,60~64歳,1
2014,凶悪犯,強盗,強盗殺人,60~64歳,1
2014,凶悪犯,強盗,強盗傷人,60~64歳,22
2014,凶悪犯,強盗,強盗強姦,60~64歳,0
2014,凶悪犯,強盗,強盗・準強盗,60~64歳,66
2014,凶悪犯,放火,,60~64歳,39
2014,凶悪犯,強姦,,60~64歳,20
2014,粗暴犯,凶器準備集合,,60~64歳,0
2014,粗暴犯,暴行,,60~64歳,1753
2014,粗暴犯,傷害,傷害致死,60~64歳,8
2014,粗暴犯,脅迫,,60~64歳,186
2014,粗暴犯,恐喝,,60~64歳,80
2014,窃盗犯,侵入盗,,60~64歳,363
2014,窃盗犯,乗り物盗,,60~64歳,330
2014,窃盗犯,非侵入盗,,60~64歳,7920
2014,知能犯,詐欺,,60~64歳,588
2014,知能犯,横領,横領,60~64歳,33
2014,知能犯,横領,業務上横領,60~64歳,51
2014,知能犯,偽造,通貨偽造,60~64歳,1
2014,知能犯,偽造,文書偽造,60~64歳,97
2014,知能犯,偽造,支払用カード偽造,60~64歳,1
2014,知能犯,偽造,有価証券偽造,60~64歳,2
2014,知能犯,偽造,印章偽造,60~64歳,0
2014,知能犯,汚職,賄賂,60~64歳,7
2014,知能犯,あっせん利得処罰法,,60~64歳,0
2014,知能犯,背任,,60~64歳,5
2014,風俗犯,賭博,普通賭博,60~64歳,21
2014,風俗犯,賭博,常習賭博,60~64歳,4
2014,風俗犯,賭博,賭博開張等,60~64歳,8
2014,風俗犯,わいせつ,強制わいせつ,60~64歳,95
2014,風俗犯,わいせつ,公然わいせつ,60~64歳,81
2014,その他の刑法犯,占有離脱物横領,,60~64歳,1357
2014,その他の刑法犯,公務執行妨害,,60~64歳,139
2014,その他の刑法犯,住居侵入,,60~64歳,191
2014,その他の刑法犯,逮捕監禁,,60~64歳,4
2014,その他の刑法犯,略取誘拐・人身売買,,60~64歳,5
2014,その他の刑法犯,盗品等,,60~64歳,55
2014,その他の刑法犯,器物損壊等,,60~64歳,295
2014,粗暴犯,傷害,その他,60~64歳,1035
2014,知能犯,汚職,その他,60~64歳,0
2014,風俗犯,わいせつ,その他,60~64歳,28
2014,その他の刑法犯,その他,,60~64歳,166
2014,凶悪犯,殺人,殺人,65~69歳,73
2014,凶悪犯,殺人,嬰児殺,65~69歳,0
2014,凶悪犯,殺人,殺人予備,65~69歳,3
2014,凶悪犯,殺人,自殺関与,65~69歳,0
2014,凶悪犯,強盗,強盗殺人,65~69歳,1
2014,凶悪犯,強盗,強盗傷人,65~69歳,17
2014,凶悪犯,強盗,強盗強姦,65~69歳,0
2014,凶悪犯,強盗,強盗・準強盗,65~69歳,38
2014,凶悪犯,放火,,65~69歳,26
2014,凶悪犯,強姦,,65~69歳,14
2014,粗暴犯,凶器準備集合,,65~69歳,0
2014,粗暴犯,暴行,,65~69歳,1532
2014,粗暴犯,傷害,傷害致死,65~69歳,2
2014,粗暴犯,脅迫,,65~69歳,178
2014,粗暴犯,恐喝,,65~69歳,65
2014,窃盗犯,侵入盗,,65~69歳,267
