年,罪種00,罪種01,罪種02,年齢層,検挙人員
2010,粗暴犯,凶器準備集合,,15歳,11
2010,粗暴犯,暴行,,15歳,296
2010,粗暴犯,傷害,傷害致死,15歳,3
2010,粗暴犯,脅迫,,15歳,33
2010,粗暴犯,恐喝,,15歳,305
2010,窃盗犯,侵入盗,,15歳,409
2010,窃盗犯,乗り物盗,,15歳,4319
2010,窃盗犯,非侵入盗,,15歳,8200
2010,知能犯,詐欺,,15歳,111
2010,知能犯,横領,横領,15歳,5
2010,知能犯,横領,業務上横領,15歳,0
2010,知能犯,偽造,通貨偽造,15歳,5
2010,知能犯,偽造,文書偽造,15歳,2
2010,知能犯,偽造,支払用カード偽造,15歳,0
2010,知能犯,偽造,有価証券偽造,15歳,0
2010,知能犯,偽造,印章偽造,15歳,0
2010,知能犯,汚職,賄賂,15歳,0
2010,知能犯,あっせん利得処罰法,,15歳,0
2010,知能犯,背任,,15歳,0
2010,風俗犯,賭博,普通賭博,15歳,1
2010,風俗犯,賭博,常習賭博,15歳,0
2010,風俗犯,賭博,賭博開張等,15歳,0
2010,風俗犯,わいせつ,強制わいせつ,15歳,67
2010,風俗犯,わいせつ,公然わいせつ,15歳,12
2010,その他の刑法犯,占有離脱物横領,,15歳,3574
2010,その他の刑法犯,公務執行妨害,,15歳,28
2010,その他の刑法犯,住居侵入,,15歳,704
2010,その他の刑法犯,逮捕監禁,,15歳,1
2010,その他の刑法犯,略取誘拐・人身売買,,15歳,1
2010,その他の刑法犯,盗品等,,15歳,345
2010,その他の刑法犯,器物損壊等,,15歳,403
2010,粗暴犯,傷害,その他,15歳,1146
2010,知能犯,汚職,その他,15歳,0
2010,風俗犯,わいせつ,その他,15歳,1
2010,その他の刑法犯,その他,,15歳,96
2010,凶悪犯,殺人,殺人,16歳,7
2010,凶悪犯,殺人,嬰児殺,16歳,0
2010,凶悪犯,殺人,殺人予備,16歳,0
2010,凶悪犯,殺人,自殺関与,16歳,0
2010,凶悪犯,強盗,強盗殺人,16歳,1
2010,凶悪犯,強盗,強盗傷人,16歳,63
2010,凶悪犯,強盗,強盗強姦,16歳,1
2010,凶悪犯,強盗,強盗・準強盗,16歳,39
2010,凶悪犯,放火,,16歳,10
2010,凶悪犯,強姦,,16歳,20
2010,粗暴犯,凶器準備集合,,16歳,3
2010,粗暴犯,暴行,,16歳,193
2010,粗暴犯,傷害,傷害致死,16歳,1
2010,粗暴犯,脅迫,,16歳,15
2010,粗暴犯,恐喝,,16歳,299
2010,窃盗犯,侵入盗,,16歳,365
2010,窃盗犯,乗り物盗,,16歳,3757
2010,窃盗犯,非侵入盗,,16歳,7963
2010,知能犯,詐欺,,16歳,158
2010,知能犯,横領,横領,16歳,12
2010,知能犯,横領,業務上横領,16歳,0
2010,知能犯,偽造,通貨偽造,16歳,1
2010,知能犯,偽造,文書偽造,16歳,2
2010,知能犯,偽造,支払用カード偽造,16歳,0
2010,知能犯,偽造,有価証券偽造,16歳,1
2010,知能犯,偽造,印章偽造,16歳,2
2010,知能犯,汚職,賄賂,16歳,0
2010,知能犯,あっせん利得処罰法,,16歳,0
2010,知能犯,背任,,16歳,0
2010,風俗犯,賭博,普通賭博,16歳,9
2010,風俗犯,賭博,常習賭博,16歳,0
2010,風俗犯,賭博,賭博開張等,16歳,0
2010,風俗犯,わいせつ,強制わいせつ,16歳,58
2010,風俗犯,わいせつ,公然わいせつ,16歳,16
2010,その他の刑法犯,占有離脱物横領,,16歳,3361
2010,その他の刑法犯,公務執行妨害,,16歳,55
2010,その他の刑法犯,住居侵入,,16歳,599
2010,その他の刑法犯,逮捕監禁,,16歳,8
2010,その他の刑法犯,略取誘拐・人身売買,,16歳,1
2010,その他の刑法犯,盗品等,,16歳,342
2010,その他の刑法犯,器物損壊等,,16歳,242
2010,粗暴犯,傷害,その他,16歳,835
2010,知能犯,汚職,その他,16歳,0
2010,風俗犯,わいせつ,その他,16歳,5
2010,その他の刑法犯,その他,,16歳,67
2010,凶悪犯,殺人,殺人,17歳,7
2010,凶悪犯,殺人,嬰児殺,17歳,0
2010,凶悪犯,殺人,殺人予備,17歳,0
2010,凶悪犯,殺人,自殺関与,17歳,1
2010,凶悪犯,強盗,強盗殺人,17歳,1
2010,凶悪犯,強盗,強盗傷人,17歳,66
2010,凶悪犯,強盗,強盗強姦,17歳,0
2010,凶悪犯,強盗,強盗・準強盗,17歳,42
2010,凶悪犯,放火,,17歳,6
2010,凶悪犯,強姦,,17歳,19
2010,粗暴犯,凶器準備集合,,17歳,7
2010,粗暴犯,暴行,,17歳,147
2010,粗暴犯,傷害,傷害致死,17歳,3
2010,粗暴犯,脅迫,,17歳,18
2010,粗暴犯,恐喝,,17歳,235
2010,窃盗犯,侵入盗,,17歳,315
2010,窃盗犯,乗り物盗,,17歳,2098
2010,窃盗犯,非侵入盗,,17歳,4569
2010,知能犯,詐欺,,17歳,156
2010,知能犯,横領,横領,17歳,5
2010,知能犯,横領,業務上横領,17歳,0
2010,知能犯,偽造,通貨偽造,17歳,1
2010,知能犯,偽造,文書偽造,17歳,12
2010,知能犯,偽造,支払用カード偽造,17歳,0
2010,知能犯,偽造,有価証券偽造,17歳,0
2010,知能犯,偽造,印章偽造,17歳,1
2010,知能犯,汚職,賄賂,17歳,0
2010,知能犯,あっせん利得処罰法,,17歳,0
2010,知能犯,背任,,17歳,0
2010,風俗犯,賭博,普通賭博,17歳,2
2010,風俗犯,賭博,常習賭博,17歳,0
2010,風俗犯,賭博,賭博開張等,17歳,0
2010,風俗犯,わいせつ,強制わいせつ,17歳,37
2010,風俗犯,わいせつ,公然わいせつ,17歳,15
2010,その他の刑法犯,占有離脱物横領,,17歳,2486
2010,その他の刑法犯,公務執行妨害,,17歳,54
2010,その他の刑法犯,住居侵入,,17歳,432
2010,その他の刑法犯,逮捕監禁,,17歳,5
2010,その他の刑法犯,略取誘拐・人身売買,,17歳,0
2010,その他の刑法犯,盗品等,,17歳,194
2010,その他の刑法犯,器物損壊等,,17歳,151
2010,粗暴犯,傷害,その他,17歳,675
2010,知能犯,汚職,その他,17歳,0
2010,風俗犯,わいせつ,その他,17歳,3
2010,その他の刑法犯,その他,,17歳,30
2010,凶悪犯,殺人,殺人,18歳,12
2010,凶悪犯,殺人,嬰児殺,18歳,1
2010,凶悪犯,殺人,殺人予備,18歳,0
2010,凶悪犯,殺人,自殺関与,18歳,0
2010,凶悪犯,強盗,強盗殺人,18歳,1
2010,凶悪犯,強盗,強盗傷人,18歳,69
2010,凶悪犯,強盗,強盗強姦,18歳,1
2010,凶悪犯,強盗,強盗・準強盗,18歳,57
2010,凶悪犯,放火,,18歳,13
2010,凶悪犯,強姦,,18歳,25
2010,粗暴犯,凶器準備集合,,18歳,6
2010,粗暴犯,暴行,,18歳,146
2010,粗暴犯,傷害,傷害致死,18歳,4
2010,粗暴犯,脅迫,,18歳,25
2010,粗暴犯,恐喝,,18歳,164
2010,窃盗犯,侵入盗,,18歳,357
2010,窃盗犯,乗り物盗,,18歳,1443
2010,窃盗犯,非侵入盗,,18歳,2982
2010,知能犯,詐欺,,18歳,232
2010,知能犯,横領,横領,18歳,3
2010,知能犯,横領,業務上横領,18歳,2
2010,知能犯,偽造,通貨偽造,18歳,2
2010,知能犯,偽造,文書偽造,18歳,11
2010,知能犯,偽造,支払用カード偽造,18歳,0
2010,知能犯,偽造,有価証券偽造,18歳,1
2010,知能犯,偽造,印章偽造,18歳,0
2010,知能犯,汚職,賄賂,18歳,0
2010,知能犯,あっせん利得処罰法,,18歳,0
2010,知能犯,背任,,18歳,0
2010,風俗犯,賭博,普通賭博,18歳,1
2010,風俗犯,賭博,常習賭博,18歳,1
2010,風俗犯,賭博,賭博開張等,18歳,0
2010,風俗犯,わいせつ,強制わいせつ,18歳,59
2010,風俗犯,わいせつ,公然わいせつ,18歳,14
2010,その他の刑法犯,占有離脱物横領,,18歳,2489
2010,その他の刑法犯,公務執行妨害,,18歳,35
2010,その他の刑法犯,住居侵入,,18歳,303
2010,その他の刑法犯,逮捕監禁,,18歳,20
2010,その他の刑法犯,略取誘拐・人身売買,,18歳,0
2010,その他の刑法犯,盗品等,,18歳,115
2010,その他の刑法犯,器物損壊等,,18歳,81
2010,粗暴犯,傷害,その他,18歳,490
2010,知能犯,汚職,その他,18歳,0
2010,風俗犯,わいせつ,その他,18歳,3
2010,その他の刑法犯,その他,,18歳,37
2010,凶悪犯,殺人,殺人,19歳,10
2010,凶悪犯,殺人,嬰児殺,19歳,0
2010,凶悪犯,殺人,殺人予備,19歳,1
2010,凶悪犯,殺人,自殺関与,19歳,0
2010,凶悪犯,強盗,強盗殺人,19歳,1
2010,凶悪犯,強盗,強盗傷人,19歳,74
2010,凶悪犯,強盗,強盗強姦,19歳,2
2010,凶悪犯,強盗,強盗・準強盗,19歳,51
2010,凶悪犯,放火,,19歳,8
2010,凶悪犯,強姦,,19歳,40
2010,粗暴犯,凶器準備集合,,19歳,1
2010,粗暴犯,暴行,,19歳,156
2010,粗暴犯,傷害,傷害致死,19歳,7
2010,粗暴犯,脅迫,,19歳,11
2010,粗暴犯,恐喝,,19歳,127
2010,窃盗犯,侵入盗,,19歳,354
2010,窃盗犯,乗り物盗,,19歳,1088
2010,窃盗犯,非侵入盗,,19歳,2221
2010,知能犯,詐欺,,19歳,199
2010,知能犯,横領,横領,19歳,6
2010,知能犯,横領,業務上横領,19歳,0
2010,知能犯,偽造,通貨偽造,19歳,2
2010,知能犯,偽造,文書偽造,19歳,13
2010,知能犯,偽造,支払用カード偽造,19歳,0
2010,知能犯,偽造,有価証券偽造,19歳,0
2010,知能犯,偽造,印章偽造,19歳,0
2010,知能犯,汚職,賄賂,19歳,0
2010,知能犯,あっせん利得処罰法,,19歳,0
2010,知能犯,背任,,19歳,0
2010,風俗犯,賭博,普通賭博,19歳,9
2010,風俗犯,賭博,常習賭博,19歳,0
2010,風俗犯,賭博,賭博開張等,19歳,0
2010,風俗犯,わいせつ,強制わいせつ,19歳,40
2010,風俗犯,わいせつ,公然わいせつ,19歳,17
2010,その他の刑法犯,占有離脱物横領,,19歳,2495
2010,その他の刑法犯,公務執行妨害,,19歳,46
2010,その他の刑法犯,住居侵入,,19歳,200
2010,その他の刑法犯,逮捕監禁,,19歳,10
2010,その他の刑法犯,略取誘拐・人身売買,,19歳,2
2010,その他の刑法犯,盗品等,,19歳,82
2010,その他の刑法犯,器物損壊等,,19歳,76
2010,粗暴犯,傷害,その他,19歳,469
2010,知能犯,汚職,その他,19歳,0
2010,風俗犯,わいせつ,その他,19歳,4
2010,その他の刑法犯,その他,,19歳,46
2010,凶悪犯,殺人,殺人,20~24歳,74
2010,凶悪犯,殺人,嬰児殺,20~24歳,2
2010,凶悪犯,殺人,殺人予備,20~24歳,0
2010,凶悪犯,殺人,自殺関与,20~24歳,1
2010,凶悪犯,強盗,強盗殺人,20~24歳,4
2010,凶悪犯,強盗,強盗傷人,20~24歳,219
2010,凶悪犯,強盗,強盗強姦,20~24歳,12
2010,凶悪犯,強盗,強盗・準強盗,20~24歳,200
2010,凶悪犯,放火,,20~24歳,58
2010,凶悪犯,強姦,,20~24歳,147
2010,粗暴犯,凶器準備集合,,20~24歳,0
2010,粗暴犯,暴行,,20~24歳,1677
2010,粗暴犯,傷害,傷害致死,20~24歳,19
2010,粗暴犯,脅迫,,20~24歳,90
2010,粗暴犯,恐喝,,20~24歳,386
2010,窃盗犯,侵入盗,,20~24歳,1657
2010,窃盗犯,乗り物盗,,20~24歳,2976
2010,窃盗犯,非侵入盗,,20~24歳,8618
2010,知能犯,詐欺,,20~24歳,1433
2010,知能犯,横領,横領,20~24歳,44
2010,知能犯,横領,業務上横領,20~24歳,14
2010,知能犯,偽造,通貨偽造,20~24歳,11
2010,知能犯,偽造,文書偽造,20~24歳,113
2010,知能犯,偽造,支払用カード偽造,20~24歳,7
2010,知能犯,偽造,有価証券偽造,20~24歳,1
2010,知能犯,偽造,印章偽造,20~24歳,1
2010,知能犯,汚職,賄賂,20~24歳,0
2010,知能犯,あっせん利得処罰法,,20~24歳,0
2010,知能犯,背任,,20~24歳,1
2010,風俗犯,賭博,普通賭博,20~24歳,68
2010,風俗犯,賭博,常習賭博,20~24歳,25
2010,風俗犯,賭博,賭博開張等,20~24歳,18
2010,風俗犯,わいせつ,強制わいせつ,20~24歳,263
2010,風俗犯,わいせつ,公然わいせつ,20~24歳,133
2010,その他の刑法犯,占有離脱物横領,,20~24歳,7757
2010,その他の刑法犯,公務執行妨害,,20~24歳,205
2010,その他の刑法犯,住居侵入,,20~24歳,441
2010,その他の刑法犯,逮捕監禁,,20~24歳,83
2010,その他の刑法犯,略取誘拐・人身売買,,20~24歳,10
2010,その他の刑法犯,盗品等,,20~24歳,273
2010,その他の刑法犯,器物損壊等,,20~24歳,456
2010,粗暴犯,傷害,その他,20~24歳,1898
2010,知能犯,汚職,その他,20~24歳,0
2010,風俗犯,わいせつ,その他,20~24歳,41
2010,その他の刑法犯,その他,,20~24歳,171
2010,凶悪犯,殺人,殺人,25~29歳,88
2010,凶悪犯,殺人,嬰児殺,25~29歳,1
2010,凶悪犯,殺人,殺人予備,25~29歳,2
2010,凶悪犯,殺人,自殺関与,25~29歳,2
2010,凶悪犯,強盗,強盗殺人,25~29歳,4
2010,凶悪犯,強盗,強盗傷人,25~29歳,136
2010,凶悪犯,強盗,強盗強姦,25~29歳,12
2010,凶悪犯,強盗,強盗・準強盗,25~29歳,159
2010,凶悪犯,放火,,25~29歳,59
2010,凶悪犯,強姦,,25~29歳,128
2010,粗暴犯,凶器準備集合,,25~29歳,2
2010,粗暴犯,暴行,,25~29歳,2016
2010,粗暴犯,傷害,傷害致死,25~29歳,13
2010,粗暴犯,脅迫,,25~29歳,114
2010,粗暴犯,恐喝,,25~29歳,309
2010,窃盗犯,侵入盗,,25~29歳,1254
2010,窃盗犯,乗り物盗,,25~29歳,1333
2010,窃盗犯,非侵入盗,,25~29歳,6925
2010,知能犯,詐欺,,25~29歳,1283
2010,知能犯,横領,横領,25~29歳,32
2010,知能犯,横領,業務上横領,25~29歳,50
2010,知能犯,偽造,通貨偽造,25~29歳,11
2010,知能犯,偽造,文書偽造,25~29歳,176
2010,知能犯,偽造,支払用カード偽造,25~29歳,10
2010,知能犯,偽造,有価証券偽造,25~29歳,2
2010,知能犯,偽造,印章偽造,25~29歳,4
2010,知能犯,汚職,賄賂,25~29歳,2
2010,知能犯,あっせん利得処罰法,,25~29歳,0
2010,知能犯,背任,,25~29歳,2
2010,風俗犯,賭博,普通賭博,25~29歳,137
2010,風俗犯,賭博,常習賭博,25~29歳,31
2010,風俗犯,賭博,賭博開張等,25~29歳,62
2010,風俗犯,わいせつ,強制わいせつ,25~29歳,282
2010,風俗犯,わいせつ,公然わいせつ,25~29歳,189
2010,その他の刑法犯,占有離脱物横領,,25~29歳,3677
2010,その他の刑法犯,公務執行妨害,,25~29歳,277
2010,その他の刑法犯,住居侵入,,25~29歳,395
2010,その他の刑法犯,逮捕監禁,,25~29歳,57
2010,その他の刑法犯,略取誘拐・人身売買,,25~29歳,11
2010,その他の刑法犯,盗品等,,25~29歳,124
2010,その他の刑法犯,器物損壊等,,25~29歳,568
2010,粗暴犯,傷害,その他,25~29歳,2172
2010,知能犯,汚職,その他,25~29歳,1
2010,風俗犯,わいせつ,その他,25~29歳,75
2010,その他の刑法犯,その他,,25~29歳,228
2010,凶悪犯,殺人,殺人,30代,183
2010,凶悪犯,殺人,嬰児殺,30代,4
2010,凶悪犯,殺人,殺人予備,30代,4
2010,凶悪犯,殺人,自殺関与,30代,1
2010,凶悪犯,強盗,強盗殺人,30代,15
2010,凶悪犯,強盗,強盗傷人,30代,200
2010,凶悪犯,強盗,強盗強姦,30代,23
2010,凶悪犯,強盗,強盗・準強盗,30代,266
2010,凶悪犯,放火,,30代,135
2010,凶悪犯,強姦,,30代,231
2010,粗暴犯,凶器準備集合,,30代,0
2010,粗暴犯,暴行,,30代,5084
2010,粗暴犯,傷害,傷害致死,30代,27
2010,粗暴犯,脅迫,,30代,311
2010,粗暴犯,恐喝,,30代,619
2010,窃盗犯,侵入盗,,30代,2051
2010,窃盗犯,乗り物盗,,30代,1732
2010,窃盗犯,非侵入盗,,30代,14439
2010,知能犯,詐欺,,30代,2301
2010,知能犯,横領,横領,30代,81
2010,知能犯,横領,業務上横領,30代,162
2010,知能犯,偽造,通貨偽造,30代,13
2010,知能犯,偽造,文書偽造,30代,350
2010,知能犯,偽造,支払用カード偽造,30代,11
2010,知能犯,偽造,有価証券偽造,30代,9
2010,知能犯,偽造,印章偽造,30代,5
2010,知能犯,汚職,賄賂,30代,11
2010,知能犯,あっせん利得処罰法,,30代,0
2010,知能犯,背任,,30代,8
2010,風俗犯,賭博,普通賭博,30代,230
2010,風俗犯,賭博,常習賭博,30代,103
2010,風俗犯,賭博,賭博開張等,30代,127
2010,風俗犯,わいせつ,強制わいせつ,30代,548
2010,風俗犯,わいせつ,公然わいせつ,30代,453
2010,その他の刑法犯,占有離脱物横領,,30代,4726
2010,その他の刑法犯,公務執行妨害,,30代,617
2010,その他の刑法犯,住居侵入,,30代,734
2010,その他の刑法犯,逮捕監禁,,30代,123
2010,その他の刑法犯,略取誘拐・人身売買,,30代,42
2010,その他の刑法犯,盗品等,,30代,206
2010,その他の刑法犯,器物損壊等,,30代,1158
2010,粗暴犯,傷害,その他,30代,4833
2010,知能犯,汚職,その他,30代,2
2010,風俗犯,わいせつ,その他,30代,260
2010,その他の刑法犯,その他,,30代,496
2010,凶悪犯,殺人,殺人,40代,177
2010,凶悪犯,殺人,嬰児殺,40代,0
2010,凶悪犯,殺人,殺人予備,40代,2
2010,凶悪犯,殺人,自殺関与,40代,2
2010,凶悪犯,強盗,強盗殺人,40代,6
2010,凶悪犯,強盗,強盗傷人,40代,118
2010,凶悪犯,強盗,強盗強姦,40代,10
2010,凶悪犯,強盗,強盗・準強盗,40代,176
2010,凶悪犯,放火,,40代,132
2010,凶悪犯,強姦,,40代,81
2010,粗暴犯,凶器準備集合,,40代,1
2010,粗暴犯,暴行,,40代,4516
2010,粗暴犯,傷害,傷害致死,40代,29
2010,粗暴犯,脅迫,,40代,320
2010,粗暴犯,恐喝,,40代,548
2010,窃盗犯,侵入盗,,40代,1553
2010,窃盗犯,乗り物盗,,40代,1226
2010,窃盗犯,非侵入盗,,40代,14151
2010,知能犯,詐欺,,40代,2140
2010,知能犯,横領,横領,40代,76
2010,知能犯,横領,業務上横領,40代,172
2010,知能犯,偽造,通貨偽造,40代,11
2010,知能犯,偽造,文書偽造,40代,314
2010,知能犯,偽造,支払用カード偽造,40代,16
2010,知能犯,偽造,有価証券偽造,40代,12
2010,知能犯,偽造,印章偽造,40代,7
2010,知能犯,汚職,賄賂,40代,20
2010,知能犯,あっせん利得処罰法,,40代,0
2010,知能犯,背任,,40代,5
2010,風俗犯,賭博,普通賭博,40代,147
2010,風俗犯,賭博,常習賭博,40代,48
2010,風俗犯,賭博,賭博開張等,40代,36
2010,風俗犯,わいせつ,強制わいせつ,40代,331
2010,風俗犯,わいせつ,公然わいせつ,40代,419
2010,その他の刑法犯,占有離脱物横領,,40代,3953
2010,その他の刑法犯,公務執行妨害,,40代,575
2010,その他の刑法犯,住居侵入,,40代,549
2010,その他の刑法犯,逮捕監禁,,40代,68
2010,その他の刑法犯,略取誘拐・人身売買,,40代,21
2010,その他の刑法犯,盗品等,,40代,221
2010,その他の刑法犯,器物損壊等,,40代,933
2010,粗暴犯,傷害,その他,40代,3565
2010,知能犯,汚職,その他,40代,1
2010,風俗犯,わいせつ,その他,40代,233
2010,その他の刑法犯,その他,,40代,460
2010,凶悪犯,殺人,殺人,50代,137
2010,凶悪犯,殺人,嬰児殺,50代,0
2010,凶悪犯,殺人,殺人予備,50代,4
2010,凶悪犯,殺人,自殺関与,50代,3
2010,凶悪犯,強盗,強盗殺人,50代,13
2010,凶悪犯,強盗,強盗傷人,50代,62
2010,凶悪犯,強盗,強盗強姦,50代,2
2010,凶悪犯,強盗,強盗・準強盗,50代,157
2010,凶悪犯,放火,,50代,96
2010,凶悪犯,強姦,,50代,55
2010,粗暴犯,凶器準備集合,,50代,0
2010,粗暴犯,暴行,,50代,3313
2010,粗暴犯,傷害,傷害致死,50代,15
2010,粗暴犯,脅迫,,50代,263
2010,粗暴犯,恐喝,,50代,280
2010,窃盗犯,侵入盗,,50代,1175
2010,窃盗犯,乗り物盗,,50代,1155
2010,窃盗犯,非侵入盗,,50代,16140
2010,知能犯,詐欺,,50代,1658
2010,知能犯,横領,横領,50代,64
2010,知能犯,横領,業務上横領,50代,173
2010,知能犯,偽造,通貨偽造,50代,9
2010,知能犯,偽造,文書偽造,50代,230
2010,知能犯,偽造,支払用カード偽造,50代,3
2010,知能犯,偽造,有価証券偽造,50代,10
2010,知能犯,偽造,印章偽造,50代,8
2010,知能犯,汚職,賄賂,50代,29
2010,知能犯,あっせん利得処罰法,,50代,0
2010,知能犯,背任,,50代,8
2010,風俗犯,賭博,普通賭博,50代,74
2010,風俗犯,賭博,常習賭博,50代,36
2010,風俗犯,賭博,賭博開張等,50代,21
2010,風俗犯,わいせつ,強制わいせつ,50代,196
2010,風俗犯,わいせつ,公然わいせつ,50代,234
2010,その他の刑法犯,占有離脱物横領,,50代,5133
2010,その他の刑法犯,公務執行妨害,,50代,334
2010,その他の刑法犯,住居侵入,,50代,375
2010,その他の刑法犯,逮捕監禁,,50代,23
2010,その他の刑法犯,略取誘拐・人身売買,,50代,9
2010,その他の刑法犯,盗品等,,50代,259
2010,その他の刑法犯,器物損壊等,,50代,659
2010,粗暴犯,傷害,その他,50代,2242
2010,知能犯,汚職,その他,50代,6
2010,風俗犯,わいせつ,その他,50代,107
2010,その他の刑法犯,その他,,50代,394
2010,凶悪犯,殺人,殺人,60~64歳,88
2010,凶悪犯,殺人,嬰児殺,60~64歳,0
2010,凶悪犯,殺人,殺人予備,60~64歳,2
2010,凶悪犯,殺人,自殺関与,60~64歳,2
2010,凶悪犯,強盗,強盗殺人,60~64歳,1
2010,凶悪犯,強盗,強盗傷人,60~64歳,35
2010,凶悪犯,強盗,強盗強姦,60~64歳,0
2010,凶悪犯,強盗,強盗・準強盗,60~64歳,55
2010,凶悪犯,放火,,60~64歳,27
2010,凶悪犯,強姦,,60~64歳,23
2010,粗暴犯,凶器準備集合,,60~64歳,0
2010,粗暴犯,暴行,,60~64歳,1845
2010,粗暴犯,傷害,傷害致死,60~64歳,5
2010,粗暴犯,脅迫,,60~64歳,170
2010,粗暴犯,恐喝,,60~64歳,145
2010,窃盗犯,侵入盗,,60~64歳,485
2010,窃盗犯,乗り物盗,,60~64歳,615
2010,窃盗犯,非侵入盗,,60~64歳,10700
2010,知能犯,詐欺,,60~64歳,727
2010,知能犯,横領,横領,60~64歳,41
2010,知能犯,横領,業務上横領,60~64歳,53
2010,知能犯,偽造,通貨偽造,60~64歳,4
2010,知能犯,偽造,文書偽造,60~64歳,116
2010,知能犯,偽造,支払用カード偽造,60~64歳,0
2010,知能犯,偽造,有価証券偽造,60~64歳,2
2010,知能犯,偽造,印章偽造,60~64歳,2
2010,知能犯,汚職,賄賂,60~64歳,7
2010,知能犯,あっせん利得処罰法,,60~64歳,0
2010,知能犯,背任,,60~64歳,2
2010,風俗犯,賭博,普通賭博,60~64歳,39
2010,風俗犯,賭博,常習賭博,60~64歳,14
2010,風俗犯,賭博,賭博開張等,60~64歳,11
2010,風俗犯,わいせつ,強制わいせつ,60~64歳,100
2010,風俗犯,わいせつ,公然わいせつ,60~64歳,90
2010,その他の刑法犯,占有離脱物横領,,60~64歳,3045
2010,その他の刑法犯,公務執行妨害,,60~64歳,166
2010,その他の刑法犯,住居侵入,,60~64歳,164
2010,その他の刑法犯,逮捕監禁,,60~64歳,7
2010,その他の刑法犯,略取誘拐・人身売買,,60~64歳,5
2010,その他の刑法犯,盗品等,,60~64歳,171
2010,その他の刑法犯,器物損壊等,,60~64歳,291
2010,粗暴犯,傷害,その他,60~64歳,1099
2010,知能犯,汚職,その他,60~64歳,4
2010,風俗犯,わいせつ,その他,60~64歳,42
2010,その他の刑法犯,その他,,60~64歳,180
2010,凶悪犯,殺人,殺人,65~69歳,77
2010,凶悪犯,殺人,嬰児殺,65~69歳,0
2010,凶悪犯,殺人,殺人予備,65~69歳,3
2010,凶悪犯,殺人,自殺関与,65~69歳,1
2010,凶悪犯,強盗,強盗殺人,65~69歳,1
2010,凶悪犯,強盗,強盗傷人,65~69歳,22
2010,凶悪犯,強盗,強盗強姦,65~69歳,0
2010,凶悪犯,強盗,強盗・準強盗,65~69歳,31
2010,凶悪犯,放火,,65~69歳,36
2010,凶悪犯,強姦,,65~69歳,8
2010,粗暴犯,凶器準備集合,,65~69歳,0
2010,粗暴犯,暴行,,65~69歳,1123
2010,粗暴犯,傷害,傷害致死,65~69歳,2
2010,粗暴犯,脅迫,,65~69歳,107
2010,粗暴犯,恐喝,,65~69歳,50
2010,窃盗犯,侵入盗,,65~69歳,262
