年,罪種00,罪種01,罪種02,年齢層,検挙人員
2012,その他の刑法犯,略取誘拐・人身売買,,15歳,1
2012,その他の刑法犯,盗品等,,15歳,308
2012,その他の刑法犯,器物損壊等,,15歳,284
2012,粗暴犯,傷害,その他,15歳,1145
2012,知能犯,汚職,その他,15歳,0
2012,風俗犯,わいせつ,その他,15歳,19
2012,その他の刑法犯,その他,,15歳,98
2012,凶悪犯,殺人,殺人,16歳,6
2012,凶悪犯,殺人,嬰児殺,16歳,1
2012,凶悪犯,殺人,殺人予備,16歳,0
2012,凶悪犯,殺人,自殺関与,16歳,0
2012,凶悪犯,強盗,強盗殺人,16歳,0
2012,凶悪犯,強盗,強盗傷人,16歳,79
2012,凶悪犯,強盗,強盗強姦,16歳,1
2012,凶悪犯,強盗,強盗・準強盗,16歳,49
2012,凶悪犯,放火,,16歳,10
2012,凶悪犯,強姦,,16歳,20
2012,粗暴犯,凶器準備集合,,16歳,5
2012,粗暴犯,暴行,,16歳,229
2012,粗暴犯,傷害,傷害致死,16歳,8
2012,粗暴犯,脅迫,,16歳,25
2012,粗暴犯,恐喝,,16歳,212
2012,窃盗犯,侵入盗,,16歳,302
2012,窃盗犯,乗り物盗,,16歳,2967
2012,窃盗犯,非侵入盗,,16歳,5579
2012,知能犯,詐欺,,16歳,171
2012,知能犯,横領,横領,16歳,5
2012,知能犯,横領,業務上横領,16歳,1
2012,知能犯,偽造,通貨偽造,16歳,1
2012,知能犯,偽造,文書偽造,16歳,18
2012,知能犯,偽造,支払用カード偽造,16歳,0
2012,知能犯,偽造,有価証券偽造,16歳,5
2012,知能犯,偽造,印章偽造,16歳,3
2012,知能犯,汚職,賄賂,16歳,0
2012,知能犯,あっせん利得処罰法,,16歳,0
2012,知能犯,背任,,16歳,0
2012,風俗犯,賭博,普通賭博,16歳,0
2012,風俗犯,賭博,常習賭博,16歳,0
2012,風俗犯,賭博,賭博開張等,16歳,0
2012,風俗犯,わいせつ,強制わいせつ,16歳,60
2012,風俗犯,わいせつ,公然わいせつ,16歳,25
2012,その他の刑法犯,占有離脱物横領,,16歳,2313
2012,その他の刑法犯,公務執行妨害,,16歳,79
2012,その他の刑法犯,住居侵入,,16歳,493
2012,その他の刑法犯,逮捕監禁,,16歳,3
2012,その他の刑法犯,略取誘拐・人身売買,,16歳,1
2012,その他の刑法犯,盗品等,,16歳,259
2012,その他の刑法犯,器物損壊等,,16歳,185
2012,粗暴犯,傷害,その他,16歳,845
2012,知能犯,汚職,その他,16歳,0
2012,風俗犯,わいせつ,その他,16歳,18
2012,その他の刑法犯,その他,,16歳,89
2012,凶悪犯,殺人,殺人,17歳,10
2012,凶悪犯,殺人,嬰児殺,17歳,1
2012,凶悪犯,殺人,殺人予備,17歳,0
2012,凶悪犯,殺人,自殺関与,17歳,0
2012,凶悪犯,強盗,強盗殺人,17歳,2
2012,凶悪犯,強盗,強盗傷人,17歳,88
2012,凶悪犯,強盗,強盗強姦,17歳,2
2012,凶悪犯,強盗,強盗・準強盗,17歳,47
2012,凶悪犯,放火,,17歳,6
2012,凶悪犯,強姦,,17歳,25
2012,粗暴犯,凶器準備集合,,17歳,3
2012,粗暴犯,暴行,,17歳,184
2012,粗暴犯,傷害,傷害致死,17歳,5
2012,粗暴犯,脅迫,,17歳,11
2012,粗暴犯,恐喝,,17歳,216
2012,窃盗犯,侵入盗,,17歳,268
2012,窃盗犯,乗り物盗,,17歳,1621
2012,窃盗犯,非侵入盗,,17歳,3518
2012,知能犯,詐欺,,17歳,159
2012,知能犯,横領,横領,17歳,5
2012,知能犯,横領,業務上横領,17歳,1
2012,知能犯,偽造,通貨偽造,17歳,3
2012,知能犯,偽造,文書偽造,17歳,23
2012,知能犯,偽造,支払用カード偽造,17歳,0
2012,知能犯,偽造,有価証券偽造,17歳,0
2012,知能犯,偽造,印章偽造,17歳,3
2012,知能犯,汚職,賄賂,17歳,0
2012,知能犯,あっせん利得処罰法,,17歳,0
2012,知能犯,背任,,17歳,0
2012,風俗犯,賭博,普通賭博,17歳,0
2012,風俗犯,賭博,常習賭博,17歳,0
2012,風俗犯,賭博,賭博開張等,17歳,0
2012,風俗犯,わいせつ,強制わいせつ,17歳,52
2012,風俗犯,わいせつ,公然わいせつ,17歳,17
2012,その他の刑法犯,占有離脱物横領,,17歳,1847
2012,その他の刑法犯,公務執行妨害,,17歳,55
2012,その他の刑法犯,住居侵入,,17歳,370
2012,その他の刑法犯,逮捕監禁,,17歳,5
2012,その他の刑法犯,略取誘拐・人身売買,,17歳,2
2012,その他の刑法犯,盗品等,,17歳,169
2012,その他の刑法犯,器物損壊等,,17歳,120
2012,粗暴犯,傷害,その他,17歳,698
2012,知能犯,汚職,その他,17歳,0
2012,風俗犯,わいせつ,その他,17歳,26
2012,その他の刑法犯,その他,,17歳,42
2012,凶悪犯,殺人,殺人,18歳,11
2012,凶悪犯,殺人,嬰児殺,18歳,0
2012,凶悪犯,殺人,殺人予備,18歳,0
2012,凶悪犯,殺人,自殺関与,18歳,0
2012,凶悪犯,強盗,強盗殺人,18歳,2
2012,凶悪犯,強盗,強盗傷人,18歳,75
2012,凶悪犯,強盗,強盗強姦,18歳,2
2012,凶悪犯,強盗,強盗・準強盗,18歳,47
2012,凶悪犯,放火,,18歳,8
2012,凶悪犯,強姦,,18歳,23
2012,粗暴犯,凶器準備集合,,18歳,0
2012,粗暴犯,暴行,,18歳,180
2012,粗暴犯,傷害,傷害致死,18歳,2
2012,粗暴犯,脅迫,,18歳,20
2012,粗暴犯,恐喝,,18歳,168
2012,窃盗犯,侵入盗,,18歳,244
2012,窃盗犯,乗り物盗,,18歳,991
2012,窃盗犯,非侵入盗,,18歳,2164
2012,知能犯,詐欺,,18歳,199
2012,知能犯,横領,横領,18歳,5
2012,知能犯,横領,業務上横領,18歳,0
2012,知能犯,偽造,通貨偽造,18歳,1
2012,知能犯,偽造,文書偽造,18歳,13
2012,知能犯,偽造,支払用カード偽造,18歳,0
2012,知能犯,偽造,有価証券偽造,18歳,1
2012,知能犯,偽造,印章偽造,18歳,0
2012,知能犯,汚職,賄賂,18歳,0
2012,知能犯,あっせん利得処罰法,,18歳,0
2012,知能犯,背任,,18歳,0
2012,風俗犯,賭博,普通賭博,18歳,2
2012,風俗犯,賭博,常習賭博,18歳,2
2012,風俗犯,賭博,賭博開張等,18歳,0
2012,風俗犯,わいせつ,強制わいせつ,18歳,51
2012,風俗犯,わいせつ,公然わいせつ,18歳,12
2012,その他の刑法犯,占有離脱物横領,,18歳,1629
2012,その他の刑法犯,公務執行妨害,,18歳,36
2012,その他の刑法犯,住居侵入,,18歳,260
2012,その他の刑法犯,逮捕監禁,,18歳,15
2012,その他の刑法犯,略取誘拐・人身売買,,18歳,2
2012,その他の刑法犯,盗品等,,18歳,90
2012,その他の刑法犯,器物損壊等,,18歳,98
2012,粗暴犯,傷害,その他,18歳,554
2012,知能犯,汚職,その他,18歳,0
2012,風俗犯,わいせつ,その他,18歳,37
2012,その他の刑法犯,その他,,18歳,31
2012,凶悪犯,殺人,殺人,19歳,11
2012,凶悪犯,殺人,嬰児殺,19歳,0
2012,凶悪犯,殺人,殺人予備,19歳,1
2012,凶悪犯,殺人,自殺関与,19歳,0
2012,凶悪犯,強盗,強盗殺人,19歳,0
2012,凶悪犯,強盗,強盗傷人,19歳,70
2012,凶悪犯,強盗,強盗強姦,19歳,2
2012,凶悪犯,強盗,強盗・準強盗,19歳,52
2012,凶悪犯,放火,,19歳,10
2012,凶悪犯,強姦,,19歳,30
2012,粗暴犯,凶器準備集合,,19歳,1
2012,粗暴犯,暴行,,19歳,170
2012,粗暴犯,傷害,傷害致死,19歳,3
2012,粗暴犯,脅迫,,19歳,21
2012,粗暴犯,恐喝,,19歳,122
2012,窃盗犯,侵入盗,,19歳,290
2012,窃盗犯,乗り物盗,,19歳,874
2012,窃盗犯,非侵入盗,,19歳,1763
2012,知能犯,詐欺,,19歳,226
2012,知能犯,横領,横領,19歳,5
2012,知能犯,横領,業務上横領,19歳,0
2012,知能犯,偽造,通貨偽造,19歳,4
2012,知能犯,偽造,文書偽造,19歳,14
2012,知能犯,偽造,支払用カード偽造,19歳,0
2012,知能犯,偽造,有価証券偽造,19歳,0
2012,知能犯,偽造,印章偽造,19歳,0
2012,知能犯,汚職,賄賂,19歳,0
2012,知能犯,あっせん利得処罰法,,19歳,0
2012,知能犯,背任,,19歳,0
2012,風俗犯,賭博,普通賭博,19歳,9
2012,風俗犯,賭博,常習賭博,19歳,1
2012,風俗犯,賭博,賭博開張等,19歳,0
2012,風俗犯,わいせつ,強制わいせつ,19歳,55
2012,風俗犯,わいせつ,公然わいせつ,19歳,22
2012,その他の刑法犯,占有離脱物横領,,19歳,1828
2012,その他の刑法犯,公務執行妨害,,19歳,38
2012,その他の刑法犯,住居侵入,,19歳,233
2012,その他の刑法犯,逮捕監禁,,19歳,19
2012,その他の刑法犯,略取誘拐・人身売買,,19歳,3
2012,その他の刑法犯,盗品等,,19歳,60
2012,その他の刑法犯,器物損壊等,,19歳,102
2012,粗暴犯,傷害,その他,19歳,513
2012,知能犯,汚職,その他,19歳,0
2012,風俗犯,わいせつ,その他,19歳,20
2012,その他の刑法犯,その他,,19歳,42
2012,凶悪犯,殺人,殺人,20~24歳,57
2012,凶悪犯,殺人,嬰児殺,20~24歳,2
2012,凶悪犯,殺人,殺人予備,20~24歳,2
2012,凶悪犯,殺人,自殺関与,20~24歳,2
2012,凶悪犯,強盗,強盗殺人,20~24歳,12
2012,凶悪犯,強盗,強盗傷人,20~24歳,186
2012,凶悪犯,強盗,強盗強姦,20~24歳,9
2012,凶悪犯,強盗,強盗・準強盗,20~24歳,207
2012,凶悪犯,放火,,20~24歳,44
2012,凶悪犯,強姦,,20~24歳,146
2012,粗暴犯,凶器準備集合,,20~24歳,0
2012,粗暴犯,暴行,,20~24歳,1616
2012,粗暴犯,傷害,傷害致死,20~24歳,14
2012,粗暴犯,脅迫,,20~24歳,135
2012,粗暴犯,恐喝,,20~24歳,371
2012,窃盗犯,侵入盗,,20~24歳,1470
2012,窃盗犯,乗り物盗,,20~24歳,2413
2012,窃盗犯,非侵入盗,,20~24歳,7443
2012,知能犯,詐欺,,20~24歳,1353
2012,知能犯,横領,横領,20~24歳,39
2012,知能犯,横領,業務上横領,20~24歳,29
2012,知能犯,偽造,通貨偽造,20~24歳,5
2012,知能犯,偽造,文書偽造,20~24歳,92
2012,知能犯,偽造,支払用カード偽造,20~24歳,1
2012,知能犯,偽造,有価証券偽造,20~24歳,3
2012,知能犯,偽造,印章偽造,20~24歳,9
2012,知能犯,汚職,賄賂,20~24歳,0
2012,知能犯,あっせん利得処罰法,,20~24歳,0
2012,知能犯,背任,,20~24歳,1
2012,風俗犯,賭博,普通賭博,20~24歳,46
2012,風俗犯,賭博,常習賭博,20~24歳,13
2012,風俗犯,賭博,賭博開張等,20~24歳,7
2012,風俗犯,わいせつ,強制わいせつ,20~24歳,264
2012,風俗犯,わいせつ,公然わいせつ,20~24歳,140
2012,その他の刑法犯,占有離脱物横領,,20~24歳,5767
2012,その他の刑法犯,公務執行妨害,,20~24歳,201
2012,その他の刑法犯,住居侵入,,20~24歳,520
2012,その他の刑法犯,逮捕監禁,,20~24歳,79
2012,その他の刑法犯,略取誘拐・人身売買,,20~24歳,12
2012,その他の刑法犯,盗品等,,20~24歳,187
2012,その他の刑法犯,器物損壊等,,20~24歳,466
2012,粗暴犯,傷害,その他,20~24歳,2082
2012,知能犯,汚職,その他,20~24歳,0
2012,風俗犯,わいせつ,その他,20~24歳,117
2012,その他の刑法犯,その他,,20~24歳,196
2012,凶悪犯,殺人,殺人,25~29歳,75
2012,凶悪犯,殺人,嬰児殺,25~29歳,2
2012,凶悪犯,殺人,殺人予備,25~29歳,0
2012,凶悪犯,殺人,自殺関与,25~29歳,2
2012,凶悪犯,強盗,強盗殺人,25~29歳,8
2012,凶悪犯,強盗,強盗傷人,25~29歳,107
2012,凶悪犯,強盗,強盗強姦,25~29歳,9
2012,凶悪犯,強盗,強盗・準強盗,25~29歳,160
2012,凶悪犯,放火,,25~29歳,36
2012,凶悪犯,強姦,,25~29歳,118
2012,粗暴犯,凶器準備集合,,25~29歳,1
2012,粗暴犯,暴行,,25~29歳,1930
2012,粗暴犯,傷害,傷害致死,25~29歳,16
2012,粗暴犯,脅迫,,25~29歳,189
2012,粗暴犯,恐喝,,25~29歳,254
2012,窃盗犯,侵入盗,,25~29歳,1134
2012,窃盗犯,乗り物盗,,25~29歳,1169
2012,窃盗犯,非侵入盗,,25~29歳,6083
2012,知能犯,詐欺,,25~29歳,1221
2012,知能犯,横領,横領,25~29歳,39
2012,知能犯,横領,業務上横領,25~29歳,51
2012,知能犯,偽造,通貨偽造,25~29歳,7
2012,知能犯,偽造,文書偽造,25~29歳,147
2012,知能犯,偽造,支払用カード偽造,25~29歳,1
2012,知能犯,偽造,有価証券偽造,25~29歳,2
2012,知能犯,偽造,印章偽造,25~29歳,1
2012,知能犯,汚職,賄賂,25~29歳,0
2012,知能犯,あっせん利得処罰法,,25~29歳,0
2012,知能犯,背任,,25~29歳,0
2012,風俗犯,賭博,普通賭博,25~29歳,61
2012,風俗犯,賭博,常習賭博,25~29歳,27
2012,風俗犯,賭博,賭博開張等,25~29歳,31
2012,風俗犯,わいせつ,強制わいせつ,25~29歳,337
2012,風俗犯,わいせつ,公然わいせつ,25~29歳,168
2012,その他の刑法犯,占有離脱物横領,,25~29歳,2662
2012,その他の刑法犯,公務執行妨害,,25~29歳,258
2012,その他の刑法犯,住居侵入,,25~29歳,418
2012,その他の刑法犯,逮捕監禁,,25~29歳,64
2012,その他の刑法犯,略取誘拐・人身売買,,25~29歳,20
2012,その他の刑法犯,盗品等,,25~29歳,97
2012,その他の刑法犯,器物損壊等,,25~29歳,546
2012,粗暴犯,傷害,その他,25~29歳,2220
2012,知能犯,汚職,その他,25~29歳,3
2012,風俗犯,わいせつ,その他,25~29歳,100
2012,その他の刑法犯,その他,,25~29歳,233
2012,凶悪犯,殺人,殺人,30代,167
2012,凶悪犯,殺人,嬰児殺,30代,3
2012,凶悪犯,殺人,殺人予備,30代,2
2012,凶悪犯,殺人,自殺関与,30代,2
2012,凶悪犯,強盗,強盗殺人,30代,7
2012,凶悪犯,強盗,強盗傷人,30代,160
2012,凶悪犯,強盗,強盗強姦,30代,20
2012,凶悪犯,強盗,強盗・準強盗,30代,233
2012,凶悪犯,放火,,30代,93
2012,凶悪犯,強姦,,30代,251
2012,粗暴犯,凶器準備集合,,30代,0
2012,粗暴犯,暴行,,30代,5115
2012,粗暴犯,傷害,傷害致死,30代,30
2012,粗暴犯,脅迫,,30代,438
2012,粗暴犯,恐喝,,30代,529
2012,窃盗犯,侵入盗,,30代,1928
2012,窃盗犯,乗り物盗,,30代,1425
2012,窃盗犯,非侵入盗,,30代,12814
2012,知能犯,詐欺,,30代,2184
2012,知能犯,横領,横領,30代,64
2012,知能犯,横領,業務上横領,30代,153
2012,知能犯,偽造,通貨偽造,30代,12
2012,知能犯,偽造,文書偽造,30代,276
2012,知能犯,偽造,支払用カード偽造,30代,3
2012,知能犯,偽造,有価証券偽造,30代,4
2012,知能犯,偽造,印章偽造,30代,4
2012,知能犯,汚職,賄賂,30代,6
2012,知能犯,あっせん利得処罰法,,30代,0
2012,知能犯,背任,,30代,6
2012,風俗犯,賭博,普通賭博,30代,127
2012,風俗犯,賭博,常習賭博,30代,60
2012,風俗犯,賭博,賭博開張等,30代,88
2012,風俗犯,わいせつ,強制わいせつ,30代,600
2012,風俗犯,わいせつ,公然わいせつ,30代,425
2012,その他の刑法犯,占有離脱物横領,,30代,3478
2012,その他の刑法犯,公務執行妨害,,30代,568
2012,その他の刑法犯,住居侵入,,30代,781
2012,その他の刑法犯,逮捕監禁,,30代,114
2012,その他の刑法犯,略取誘拐・人身売買,,30代,33
2012,その他の刑法犯,盗品等,,30代,141
2012,その他の刑法犯,器物損壊等,,30代,1154
2012,粗暴犯,傷害,その他,30代,5138
2012,知能犯,汚職,その他,30代,4
2012,風俗犯,わいせつ,その他,30代,269
2012,その他の刑法犯,その他,,30代,464
2012,凶悪犯,殺人,殺人,40代,171
2012,凶悪犯,殺人,嬰児殺,40代,1
2012,凶悪犯,殺人,殺人予備,40代,4
2012,凶悪犯,殺人,自殺関与,40代,6
2012,凶悪犯,強盗,強盗殺人,40代,5
2012,凶悪犯,強盗,強盗傷人,40代,113
2012,凶悪犯,強盗,強盗強姦,40代,6
2012,凶悪犯,強盗,強盗・準強盗,40代,168
2012,凶悪犯,放火,,40代,113
2012,凶悪犯,強姦,,40代,118
2012,粗暴犯,凶器準備集合,,40代,1
2012,粗暴犯,暴行,,40代,5140
2012,粗暴犯,傷害,傷害致死,40代,31
2012,粗暴犯,脅迫,,40代,439
2012,粗暴犯,恐喝,,40代,424
2012,窃盗犯,侵入盗,,40代,1530
2012,窃盗犯,乗り物盗,,40代,1044
2012,窃盗犯,非侵入盗,,40代,13845
2012,知能犯,詐欺,,40代,2165
2012,知能犯,横領,横領,40代,89
2012,知能犯,横領,業務上横領,40代,206
2012,知能犯,偽造,通貨偽造,40代,11
2012,知能犯,偽造,文書偽造,40代,334
2012,知能犯,偽造,支払用カード偽造,40代,1
2012,知能犯,偽造,有価証券偽造,40代,10
2012,知能犯,偽造,印章偽造,40代,9
2012,知能犯,汚職,賄賂,40代,19
2012,知能犯,あっせん利得処罰法,,40代,0
2012,知能犯,背任,,40代,12
2012,風俗犯,賭博,普通賭博,40代,88
2012,風俗犯,賭博,常習賭博,40代,48
2012,風俗犯,賭博,賭博開張等,40代,48
2012,風俗犯,わいせつ,強制わいせつ,40代,372
2012,風俗犯,わいせつ,公然わいせつ,40代,422
2012,その他の刑法犯,占有離脱物横領,,40代,2915
2012,その他の刑法犯,公務執行妨害,,40代,568
2012,その他の刑法犯,住居侵入,,40代,596
2012,その他の刑法犯,逮捕監禁,,40代,67
2012,その他の刑法犯,略取誘拐・人身売買,,40代,28
2012,その他の刑法犯,盗品等,,40代,154
2012,その他の刑法犯,器物損壊等,,40代,1095
2012,粗暴犯,傷害,その他,40代,4246
2012,知能犯,汚職,その他,40代,4
2012,風俗犯,わいせつ,その他,40代,300
2012,その他の刑法犯,その他,,40代,453
2012,凶悪犯,殺人,殺人,50代,117
2012,凶悪犯,殺人,嬰児殺,50代,0
2012,凶悪犯,殺人,殺人予備,50代,1
2012,凶悪犯,殺人,自殺関与,50代,7
2012,凶悪犯,強盗,強盗殺人,50代,7
2012,凶悪犯,強盗,強盗傷人,50代,65
2012,凶悪犯,強盗,強盗強姦,50代,4
2012,凶悪犯,強盗,強盗・準強盗,50代,110
2012,凶悪犯,放火,,50代,101
2012,凶悪犯,強姦,,50代,50
2012,粗暴犯,凶器準備集合,,50代,1
2012,粗暴犯,暴行,,50代,3324
2012,粗暴犯,傷害,傷害致死,50代,24
2012,粗暴犯,脅迫,,50代,297
2012,粗暴犯,恐喝,,50代,185
2012,窃盗犯,侵入盗,,50代,971
2012,窃盗犯,乗り物盗,,50代,853
2012,窃盗犯,非侵入盗,,50代,14041
2012,知能犯,詐欺,,50代,1565
2012,知能犯,横領,横領,50代,64
2012,知能犯,横領,業務上横領,50代,155
2012,知能犯,偽造,通貨偽造,50代,5
2012,知能犯,偽造,文書偽造,50代,222
2012,知能犯,偽造,支払用カード偽造,50代,0
2012,知能犯,偽造,有価証券偽造,50代,7
2012,知能犯,偽造,印章偽造,50代,5
2012,知能犯,汚職,賄賂,50代,23
2012,知能犯,あっせん利得処罰法,,50代,1
2012,知能犯,背任,,50代,6
2012,風俗犯,賭博,普通賭博,50代,46
2012,風俗犯,賭博,常習賭博,50代,29
2012,風俗犯,賭博,賭博開張等,50代,9
2012,風俗犯,わいせつ,強制わいせつ,50代,242
2012,風俗犯,わいせつ,公然わいせつ,50代,260
2012,その他の刑法犯,占有離脱物横領,,50代,3038
2012,その他の刑法犯,公務執行妨害,,50代,317
2012,その他の刑法犯,住居侵入,,50代,396
2012,その他の刑法犯,逮捕監禁,,50代,27
2012,その他の刑法犯,略取誘拐・人身売買,,50代,12
2012,その他の刑法犯,盗品等,,50代,137
2012,その他の刑法犯,器物損壊等,,50代,693
2012,粗暴犯,傷害,その他,50代,2246
2012,知能犯,汚職,その他,50代,3
2012,風俗犯,わいせつ,その他,50代,150
2012,その他の刑法犯,その他,,50代,400
2012,凶悪犯,殺人,殺人,60~64歳,76
2012,凶悪犯,殺人,嬰児殺,60~64歳,0
2012,凶悪犯,殺人,殺人予備,60~64歳,3
2012,凶悪犯,殺人,自殺関与,60~64歳,2
2012,凶悪犯,強盗,強盗殺人,60~64歳,3
2012,凶悪犯,強盗,強盗傷人,60~64歳,36
2012,凶悪犯,強盗,強盗強姦,60~64歳,0
2012,凶悪犯,強盗,強盗・準強盗,60~64歳,57
2012,凶悪犯,放火,,60~64歳,54
2012,凶悪犯,強姦,,60~64歳,18
2012,粗暴犯,凶器準備集合,,60~64歳,0
2012,粗暴犯,暴行,,60~64歳,1972
2012,粗暴犯,傷害,傷害致死,60~64歳,9
2012,粗暴犯,脅迫,,60~64歳,205
2012,粗暴犯,恐喝,,60~64歳,76
2012,窃盗犯,侵入盗,,60~64歳,474
2012,窃盗犯,乗り物盗,,60~64歳,486
2012,窃盗犯,非侵入盗,,60~64歳,10480
2012,知能犯,詐欺,,60~64歳,722
2012,知能犯,横領,横領,60~64歳,28
2012,知能犯,横領,業務上横領,60~64歳,50
2012,知能犯,偽造,通貨偽造,60~64歳,2
2012,知能犯,偽造,文書偽造,60~64歳,89
2012,知能犯,偽造,支払用カード偽造,60~64歳,1
2012,知能犯,偽造,有価証券偽造,60~64歳,3
2012,知能犯,偽造,印章偽造,60~64歳,2
2012,知能犯,汚職,賄賂,60~64歳,6
2012,知能犯,あっせん利得処罰法,,60~64歳,0
2012,知能犯,背任,,60~64歳,6
2012,風俗犯,賭博,普通賭博,60~64歳,25
2012,風俗犯,賭博,常習賭博,60~64歳,24
2012,風俗犯,賭博,賭博開張等,60~64歳,19
2012,風俗犯,わいせつ,強制わいせつ,60~64歳,110
2012,風俗犯,わいせつ,公然わいせつ,60~64歳,95
2012,その他の刑法犯,占有離脱物横領,,60~64歳,2213
2012,その他の刑法犯,公務執行妨害,,60~64歳,159
2012,その他の刑法犯,住居侵入,,60~64歳,198
2012,その他の刑法犯,逮捕監禁,,60~64歳,22
2012,その他の刑法犯,略取誘拐・人身売買,,60~64歳,9
2012,その他の刑法犯,盗品等,,60~64歳,112
2012,その他の刑法犯,器物損壊等,,60~64歳,379
2012,粗暴犯,傷害,その他,60~64歳,1234
2012,知能犯,汚職,その他,60~64歳,3
2012,風俗犯,わいせつ,その他,60~64歳,44
2012,その他の刑法犯,その他,,60~64歳,215
2012,凶悪犯,殺人,殺人,65~69歳,43
2012,凶悪犯,殺人,嬰児殺,65~69歳,0
2012,凶悪犯,殺人,殺人予備,65~69歳,0
2012,凶悪犯,殺人,自殺関与,65~69歳,5
2012,凶悪犯,強盗,強盗殺人,65~69歳,0
2012,凶悪犯,強盗,強盗傷人,65~69歳,14
2012,凶悪犯,強盗,強盗強姦,65~69歳,0
2012,凶悪犯,強盗,強盗・準強盗,65~69歳,40
2012,凶悪犯,放火,,65~69歳,25
2012,凶悪犯,強姦,,65~69歳,10
2012,粗暴犯,凶器準備集合,,65~69歳,0
2012,粗暴犯,暴行,,65~69歳,1349
2012,粗暴犯,傷害,傷害致死,65~69歳,5
2012,粗暴犯,脅迫,,65~69歳,150
2012,粗暴犯,恐喝,,65~69歳,47
2012,窃盗犯,侵入盗,,65~69歳,261
