年,罪種00,罪種01,罪種02,年齢層,検挙人員
2011,その他の刑法犯,略取誘拐・人身売買,,25~29歳,11
2011,その他の刑法犯,盗品等,,25~29歳,108
2011,その他の刑法犯,器物損壊等,,25~29歳,517
2011,粗暴犯,傷害,その他,25~29歳,2069
2011,知能犯,汚職,その他,25~29歳,1
2011,風俗犯,わいせつ,その他,25~29歳,106
2011,その他の刑法犯,その他,,25~29歳,196
2011,凶悪犯,殺人,殺人,30代,172
2011,凶悪犯,殺人,嬰児殺,30代,8
2011,凶悪犯,殺人,殺人予備,30代,1
2011,凶悪犯,殺人,自殺関与,30代,3
2011,凶悪犯,強盗,強盗殺人,30代,8
2011,凶悪犯,強盗,強盗傷人,30代,170
2011,凶悪犯,強盗,強盗強姦,30代,12
2011,凶悪犯,強盗,強盗・準強盗,30代,224
2011,凶悪犯,放火,,30代,115
2011,凶悪犯,強姦,,30代,230
2011,粗暴犯,凶器準備集合,,30代,2
2011,粗暴犯,暴行,,30代,4897
2011,粗暴犯,傷害,傷害致死,30代,36
2011,粗暴犯,脅迫,,30代,292
2011,粗暴犯,恐喝,,30代,564
2011,窃盗犯,侵入盗,,30代,2024
2011,窃盗犯,乗り物盗,,30代,1581
2011,窃盗犯,非侵入盗,,30代,13797
2011,知能犯,詐欺,,30代,2141
2011,知能犯,横領,横領,30代,91
2011,知能犯,横領,業務上横領,30代,155
2011,知能犯,偽造,通貨偽造,30代,15
2011,知能犯,偽造,文書偽造,30代,298
2011,知能犯,偽造,支払用カード偽造,30代,7
2011,知能犯,偽造,有価証券偽造,30代,7
2011,知能犯,偽造,印章偽造,30代,7
2011,知能犯,汚職,賄賂,30代,13
2011,知能犯,あっせん利得処罰法,,30代,0
2011,知能犯,背任,,30代,5
2011,風俗犯,賭博,普通賭博,30代,154
2011,風俗犯,賭博,常習賭博,30代,70
2011,風俗犯,賭博,賭博開張等,30代,71
2011,風俗犯,わいせつ,強制わいせつ,30代,519
2011,風俗犯,わいせつ,公然わいせつ,30代,425
2011,その他の刑法犯,占有離脱物横領,,30代,4149
2011,その他の刑法犯,公務執行妨害,,30代,576
2011,その他の刑法犯,住居侵入,,30代,738
2011,その他の刑法犯,逮捕監禁,,30代,109
2011,その他の刑法犯,略取誘拐・人身売買,,30代,41
2011,その他の刑法犯,盗品等,,30代,184
2011,その他の刑法犯,器物損壊等,,30代,1112
2011,粗暴犯,傷害,その他,30代,4526
2011,知能犯,汚職,その他,30代,7
2011,風俗犯,わいせつ,その他,30代,263
2011,その他の刑法犯,その他,,30代,493
2011,凶悪犯,殺人,殺人,40代,176
2011,凶悪犯,殺人,嬰児殺,40代,1
2011,凶悪犯,殺人,殺人予備,40代,2
2011,凶悪犯,殺人,自殺関与,40代,2
2011,凶悪犯,強盗,強盗殺人,40代,5
2011,凶悪犯,強盗,強盗傷人,40代,154
2011,凶悪犯,強盗,強盗強姦,40代,4
2011,凶悪犯,強盗,強盗・準強盗,40代,173
2011,凶悪犯,放火,,40代,117
2011,凶悪犯,強姦,,40代,123
2011,粗暴犯,凶器準備集合,,40代,1
2011,粗暴犯,暴行,,40代,4595
2011,粗暴犯,傷害,傷害致死,40代,28
2011,粗暴犯,脅迫,,40代,384
2011,粗暴犯,恐喝,,40代,514
2011,窃盗犯,侵入盗,,40代,1504
2011,窃盗犯,乗り物盗,,40代,1102
2011,窃盗犯,非侵入盗,,40代,13903
2011,知能犯,詐欺,,40代,2048
2011,知能犯,横領,横領,40代,76
2011,知能犯,横領,業務上横領,40代,192
2011,知能犯,偽造,通貨偽造,40代,10
2011,知能犯,偽造,文書偽造,40代,317
2011,知能犯,偽造,支払用カード偽造,40代,12
2011,知能犯,偽造,有価証券偽造,40代,22
2011,知能犯,偽造,印章偽造,40代,5
2011,知能犯,汚職,賄賂,40代,17
2011,知能犯,あっせん利得処罰法,,40代,0
2011,知能犯,背任,,40代,6
2011,風俗犯,賭博,普通賭博,40代,75
2011,風俗犯,賭博,常習賭博,40代,36
2011,風俗犯,賭博,賭博開張等,40代,18
2011,風俗犯,わいせつ,強制わいせつ,40代,371
2011,風俗犯,わいせつ,公然わいせつ,40代,425
2011,その他の刑法犯,占有離脱物横領,,40代,3540
2011,その他の刑法犯,公務執行妨害,,40代,539
2011,その他の刑法犯,住居侵入,,40代,547
2011,その他の刑法犯,逮捕監禁,,40代,69
2011,その他の刑法犯,略取誘拐・人身売買,,40代,14
2011,その他の刑法犯,盗品等,,40代,177
2011,その他の刑法犯,器物損壊等,,40代,996
2011,粗暴犯,傷害,その他,40代,3672
2011,知能犯,汚職,その他,40代,6
2011,風俗犯,わいせつ,その他,40代,330
2011,その他の刑法犯,その他,,40代,459
2011,凶悪犯,殺人,殺人,50代,133
2011,凶悪犯,殺人,嬰児殺,50代,0
2011,凶悪犯,殺人,殺人予備,50代,5
2011,凶悪犯,殺人,自殺関与,50代,3
2011,凶悪犯,強盗,強盗殺人,50代,4
2011,凶悪犯,強盗,強盗傷人,50代,56
2011,凶悪犯,強盗,強盗強姦,50代,1
2011,凶悪犯,強盗,強盗・準強盗,50代,123
2011,凶悪犯,放火,,50代,86
2011,凶悪犯,強姦,,50代,58
2011,粗暴犯,凶器準備集合,,50代,3
2011,粗暴犯,暴行,,50代,3208
2011,粗暴犯,傷害,傷害致死,50代,22
2011,粗暴犯,脅迫,,50代,258
2011,粗暴犯,恐喝,,50代,235
2011,窃盗犯,侵入盗,,50代,1162
2011,窃盗犯,乗り物盗,,50代,988
2011,窃盗犯,非侵入盗,,50代,15271
2011,知能犯,詐欺,,50代,1552
2011,知能犯,横領,横領,50代,57
2011,知能犯,横領,業務上横領,50代,147
2011,知能犯,偽造,通貨偽造,50代,4
2011,知能犯,偽造,文書偽造,50代,214
2011,知能犯,偽造,支払用カード偽造,50代,2
2011,知能犯,偽造,有価証券偽造,50代,3
2011,知能犯,偽造,印章偽造,50代,2
2011,知能犯,汚職,賄賂,50代,22
2011,知能犯,あっせん利得処罰法,,50代,1
2011,知能犯,背任,,50代,8
2011,風俗犯,賭博,普通賭博,50代,56
2011,風俗犯,賭博,常習賭博,50代,57
2011,風俗犯,賭博,賭博開張等,50代,9
2011,風俗犯,わいせつ,強制わいせつ,50代,225
2011,風俗犯,わいせつ,公然わいせつ,50代,240
2011,その他の刑法犯,占有離脱物横領,,50代,4032
2011,その他の刑法犯,公務執行妨害,,50代,335
2011,その他の刑法犯,住居侵入,,50代,405
2011,その他の刑法犯,逮捕監禁,,50代,20
2011,その他の刑法犯,略取誘拐・人身売買,,50代,15
2011,その他の刑法犯,盗品等,,50代,220
2011,その他の刑法犯,器物損壊等,,50代,639
2011,粗暴犯,傷害,その他,50代,2053
2011,知能犯,汚職,その他,50代,5
2011,風俗犯,わいせつ,その他,50代,118
2011,その他の刑法犯,その他,,50代,339
2011,凶悪犯,殺人,殺人,60~64歳,91
2011,凶悪犯,殺人,嬰児殺,60~64歳,0
2011,凶悪犯,殺人,殺人予備,60~64歳,3
2011,凶悪犯,殺人,自殺関与,60~64歳,3
2011,凶悪犯,強盗,強盗殺人,60~64歳,3
2011,凶悪犯,強盗,強盗傷人,60~64歳,35
2011,凶悪犯,強盗,強盗強姦,60~64歳,0
2011,凶悪犯,強盗,強盗・準強盗,60~64歳,52
2011,凶悪犯,放火,,60~64歳,45
2011,凶悪犯,強姦,,60~64歳,25
2011,粗暴犯,凶器準備集合,,60~64歳,1
2011,粗暴犯,暴行,,60~64歳,2025
2011,粗暴犯,傷害,傷害致死,60~64歳,9
2011,粗暴犯,脅迫,,60~64歳,167
2011,粗暴犯,恐喝,,60~64歳,112
2011,窃盗犯,侵入盗,,60~64歳,495
2011,窃盗犯,乗り物盗,,60~64歳,598
2011,窃盗犯,非侵入盗,,60~64歳,11361
2011,知能犯,詐欺,,60~64歳,770
2011,知能犯,横領,横領,60~64歳,19
2011,知能犯,横領,業務上横領,60~64歳,62
2011,知能犯,偽造,通貨偽造,60~64歳,3
2011,知能犯,偽造,文書偽造,60~64歳,90
2011,知能犯,偽造,支払用カード偽造,60~64歳,0
2011,知能犯,偽造,有価証券偽造,60~64歳,1
2011,知能犯,偽造,印章偽造,60~64歳,3
2011,知能犯,汚職,賄賂,60~64歳,12
2011,知能犯,あっせん利得処罰法,,60~64歳,1
2011,知能犯,背任,,60~64歳,7
2011,風俗犯,賭博,普通賭博,60~64歳,36
2011,風俗犯,賭博,常習賭博,60~64歳,15
2011,風俗犯,賭博,賭博開張等,60~64歳,19
2011,風俗犯,わいせつ,強制わいせつ,60~64歳,105
2011,風俗犯,わいせつ,公然わいせつ,60~64歳,86
2011,その他の刑法犯,占有離脱物横領,,60~64歳,2935
2011,その他の刑法犯,公務執行妨害,,60~64歳,172
2011,その他の刑法犯,住居侵入,,60~64歳,186
2011,その他の刑法犯,逮捕監禁,,60~64歳,13
2011,その他の刑法犯,略取誘拐・人身売買,,60~64歳,8
2011,その他の刑法犯,盗品等,,60~64歳,148
2011,その他の刑法犯,器物損壊等,,60~64歳,317
2011,粗暴犯,傷害,その他,60~64歳,1166
2011,知能犯,汚職,その他,60~64歳,1
2011,風俗犯,わいせつ,その他,60~64歳,33
2011,その他の刑法犯,その他,,60~64歳,200
2011,凶悪犯,殺人,殺人,65~69歳,58
2011,凶悪犯,殺人,嬰児殺,65~69歳,0
2011,凶悪犯,殺人,殺人予備,65~69歳,0
2011,凶悪犯,殺人,自殺関与,65~69歳,2
2011,凶悪犯,強盗,強盗殺人,65~69歳,4
2011,凶悪犯,強盗,強盗傷人,65~69歳,20
2011,凶悪犯,強盗,強盗強姦,65~69歳,0
2011,凶悪犯,強盗,強盗・準強盗,65~69歳,39
2011,凶悪犯,放火,,65~69歳,34
2011,凶悪犯,強姦,,65~69歳,10
2011,粗暴犯,凶器準備集合,,65~69歳,0
2011,粗暴犯,暴行,,65~69歳,1182
2011,粗暴犯,傷害,傷害致死,65~69歳,2
2011,粗暴犯,脅迫,,65~69歳,110
2011,粗暴犯,恐喝,,65~69歳,49
2011,窃盗犯,侵入盗,,65~69歳,262
